,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2045-09-01,254057.88018633987,335063.6080942402,636157.4793509947,671479.0633375157,199205.46327347338
2045-10-01,263112.4976820921,339223.0218935857,638564.3176518468,639423.9665436663,196041.8191049979
2045-11-01,270068.53774686373,343304.6339001663,622162.9741128634,624120.0841847656,191688.4803379548
2045-12-01,267857.1312551918,342305.2946252384,602153.1862154822,621412.1131879757,182043.6330766543
2046-01-01,261783.16473864036,337208.0422676472,578518.5493158153,630535.228321746,179838.71552227528
2046-02-01,259240.42850951717,327935.5140493545,574270.860011027,629973.6857536663,187117.54330163175
2046-03-01,254835.66548992644,328213.38577076135,569649.8373510592,619820.5120928637,189137.1964213661
2046-04-01,253149.72186403678,334992.43327287835,568661.0824370902,606724.5346686853,189512.6764481785
2046-05-01,252032.01406886108,331923.47266522015,565053.8175352451,592989.2059563992,188039.1268172396
2046-06-01,251183.52743729847,329697.82342857786,558378.0047203733,586329.259965523,189023.71644671552
2046-07-01,244495.69783362283,322965.8103746447,569776.6284912578,601195.8440522241,190581.6408274035
2046-08-01,243042.18529058827,320185.48918482865,579720.00202499,616509.4052510973,188785.44403463448
2046-09-01,237015.1681991106,307223.23160852864,565922.5860281796,600425.5007504132,189016.2546387999
2046-10-01,235282.04722735775,313645.7831278687,558771.3682541648,594205.1617054812,185192.2074355011
2046-11-01,230180.40038565188,307192.5450687314,544059.6774072346,575130.514986264,181159.266596072
2046-12-01,233873.75973614273,316040.972022079,532796.2565975065,571854.0417365503,178920.04610470674
2047-01-01,236218.7641069911,318825.65615779476,528892.0318594058,573275.3024664838,177990.01877578546
2047-02-01,237508.47850959896,319849.94336643023,522460.7300643528,570399.4294797321,167828.30515341475
2047-03-01,243700.1045236501,330890.6035330137,508470.21067482315,584812.113426072,163506.81663887884
2047-04-01,248327.84813838606,345071.15740751335,489966.9363843701,589850.9906617051,167700.36675162165
2047-05-01,247805.46035235454,353381.7467834655,485963.40634567523,588802.2532981524,171163.68854407285
2047-06-01,243329.34986493192,360046.0517711536,479701.77937617013,613557.6915928945,166535.31989142013
2047-07-01,235017.50489817702,359486.60620062164,483087.1023326991,626020.4834811734,166051.94583518326
2047-08-01,231888.74624603215,358041.59881076193,475667.2910013126,645984.1372824761,170488.03867877516
2047-09-01,234005.2744343808,356724.8789689229,491291.0907065815,657843.923413811,171741.90231973358
2047-10-01,233010.70285281626,366109.0946036993,499751.89490975766,673084.7934784285,175611.69344288058
2047-11-01,231544.08666449698,374112.8117348087,501398.343810252,673583.2931431214,181294.57460561284
2047-12-01,232111.5910685657,371140.3714146374,504554.5749625635,695963.8433749172,186365.67218481717
2048-01-01,229472.45263900634,373798.69280902855,501283.9593353803,695020.7618760201,187212.12844227414
2048-02-01,224094.8014499586,375428.4203762003,508707.2492660135,701754.7009636611,182828.36709309486
2048-03-01,226953.35034993954,373962.23038516555,509659.7173201819,688450.8828396497,175222.34517069376
2048-04-01,227436.00203517437,370842.89574108087,496689.2544835868,673771.426416642,171519.11661844468
2048-05-01,227090.86460793516,370115.9216723229,484830.6655332241,672091.7352432903,169088.0859939119
2048-06-01,228442.36435106528,365246.14562651876,486049.51305439934,627300.0200732128,165156.9914991228
2048-07-01,229030.51075265312,366711.42897543975,487744.8172048923,605385.9839805657,163606.55630327584
2048-08-01,226931.92848599982,362972.5313594407,489664.63887319964,574320.1461550877,157607.96483949714
2048-09-01,229446.221774933,357162.8098598863,484366.7811515307,545834.8701432586,158778.9498376775
2048-10-01,226402.08003723682,366260.8949398363,478655.000624319,518673.68213837943,156539.158373198
2048-11-01,224819.57968056892,370241.82709672896,474793.1529384782,512237.68658049114,156846.99599982283
2048-12-01,222647.5524843547,371123.08563392464,475078.67058112373,484322.50471127033,155145.54369469752
2049-01-01,221843.69127555809,369196.20184109884,467780.1024507176,473525.8263166175,158048.42380431015
2049-02-01,218139.44810217075,369644.02084564464,465595.31207572506,477109.46687712445,160141.57863061732
2049-03-01,212207.26249750235,364796.05531744444,460019.69556474825,465266.4561537249,158708.43787129078
2049-04-01,213118.45681306036,355041.89174156776,453590.10166630463,462959.5181461574,161305.59047535513
2049-05-01,209242.1726643231,357733.0333174701,463031.30771731795,473154.0351817987,159325.32658183464
