,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2046-07-01,1659744.8622750689,1862554.2258918323,3008578.369312592,4301792.793661132,1281890.822537239
2046-08-01,1653200.4683449694,1864503.4667137768,2999315.2333067763,4342731.57129036,1289423.0754894547
2046-09-01,1659464.8816795545,1898087.7322552535,2993019.0595416212,4388024.263641449,1294603.035765414
2046-10-01,1673710.8356909726,1931597.4238898698,3007412.891725932,4409914.120872912,1303883.3297905652
2046-11-01,1678968.4774548954,1948075.4383334513,2986253.946830178,4386746.685889785,1294621.2111146448
2046-12-01,1677642.2935735625,1939799.6677366458,2975137.482199455,4385144.522210344,1276510.3721192675
2047-01-01,1692298.0420453837,1944569.7122307166,2984062.1398301395,4437460.4472944625,1290856.6364025956
2047-02-01,1708486.0354640821,1974436.371227561,3054479.707088649,4500930.893220472,1316624.0564910832
2047-03-01,1714258.0331148317,1983971.6379833678,3079219.8579624454,4548445.275813935,1331283.6016105812
2047-04-01,1709132.8114047402,1988272.2427330273,3077915.682759031,4577866.235703873,1349181.4820780645
2047-05-01,1735612.1940989792,2001944.6721967268,3102209.7307082494,4615096.460544735,1357991.8945178562
2047-06-01,1746927.4231268293,2006277.644184013,3112094.105103453,4644090.964197591,1366912.153722274
2047-07-01,1739191.7680336277,2017431.34644503,3088167.8059537266,4703376.582648999,1374948.5007443328
2047-08-01,1729187.9985915464,2020045.454854214,3100735.974453748,4711658.534600334,1374269.844633659
2047-09-01,1730686.9401240984,2027009.0096027125,3136131.702705461,4712867.032799242,1384991.1300350537
2047-10-01,1733312.6110532884,2030828.1878955383,3135815.5131947403,4683510.600778062,1396228.5036142902
2047-11-01,1739039.9225424498,2019929.6581349415,3130321.318972438,4603518.897053858,1405256.5904216268
